_time,TargetUserName,IpAddress,IpPort,status,signature,,,,,
2025-05-14T15:58:29.000+0700,OanhLTH6,10.86.216.243,39507,success,An account was successfully logged on,,,,,
2025-05-14T16:26:44.000+0700,duyhq,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T08:24:14.000+0700,PhuongNH4,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T08:27:36.000+0700,ChienNM,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T08:28:58.000+0700,LongVT27,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T08:55:14.000+0700,GiangVT12,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T08:57:16.000+0700,DiemLN,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T09:00:07.000+0700,ThienDM,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T09:31:24.000+0700,LongNT44,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T10:28:29.000+0700,loclpp,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T11:27:05.000+0700,OanhLTH6,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T12:06:19.000+0700,LinhTN23,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T12:14:07.000+0700,GiangVT12,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T12:24:29.000+0700,PhucNH75,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T12:32:07.000+0700,HieuPT35,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T13:25:31.000+0700,vinhdq38,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T13:32:33.000+0700,KhoaND4,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T14:32:04.000+0700,phuchv2,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T14:47:07.000+0700,anhvth9,10.86.216.243,39625,success,An account was successfully logged on,,,,,
2025-05-15T16:44:09.000+0700,DuyTD20,10.86.216.243,40797,success,An account was successfully logged on,,,,,
2025-05-16T08:26:30.000+0700,LongVT27,10.86.216.243,40797,success,An account was successfully logged on,,,,,
2025-05-16T08:33:11.000+0700,ThienDM,10.86.216.243,40797,success,An account was successfully logged on,,,,,
2025-05-16T08:41:04.000+0700,ThaoNT64,10.86.216.243,40797,success,An account was successfully logged on,,,,,
2025-05-16T08:43:21.000+0700,GiangVT12,10.86.216.243,40797,success,An account was successfully logged on,,,,,
2025-05-16T08:58:05.000+0700,DiemLN,10.86.216.243,40797,success,An account was successfully logged on,,,,,
2025-05-16T09:12:38.000+0700,TanNN2,10.86.216.243,40797,success,An account was successfully logged on,,,,,
2025-05-16T09:16:07.000+0700,lanphm,10.86.216.243,40797,success,An account was successfully logged on,,,,,
2025-05-16T09:53:52.000+0700,phongnt93,10.86.216.243,40797,success,An account was successfully logged on,,,,,
2025-05-16T10:26:22.000+0700,KhoaND4,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-16T12:13:21.000+0700,LongNT44,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-16T14:07:24.000+0700,anhvth9,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-16T16:10:48.000+0700,DuyTD20,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-16T16:16:16.000+0700,GiangVT12,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-16T16:17:50.000+0700,KinhN,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-16T17:07:17.000+0700,KhoiHA,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T08:24:29.000+0700,ThienDM,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T08:35:15.000+0700,DiemLN,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T08:37:19.000+0700,PhucNH75,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T08:54:23.000+0700,Tiendt,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T09:00:50.000+0700,vinhdq38,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T09:18:46.000+0700,hungtt,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T09:32:45.000+0700,loclpp,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T09:41:16.000+0700,lanphm,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T09:45:33.000+0700,DuyTD20,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T09:49:25.000+0700,TraiTN2,10.86.216.243,41652,success,An account was successfully logged on,,,,,
2025-05-19T10:06:21.000+0700,KhoiHA,10.86.216.243,45096,success,An account was successfully logged on,,,,,
2025-05-19T10:06:54.000+0700,LongNT44,10.86.216.243,45096,success,An account was successfully logged on,,,,,
2025-05-19T10:10:13.000+0700,PhuongNB4,10.86.216.243,45096,success,An account was successfully logged on,,,,,
2025-05-19T10:14:36.000+0700,HieuNQ34,10.86.216.243,45096,success,An account was successfully logged on,,,,,
2025-05-19T10:59:31.000+0700,OanhLTH6,10.86.216.243,45096,success,An account was successfully logged on,,,,,
2025-05-19T11:10:01.000+0700,chaudtd,10.86.216.243,45096,success,An account was successfully logged on,,,,,
2025-05-19T11:51:02.000+0700,HaLTT4,10.86.216.243,45096,success,An account was successfully logged on,,,,,
2025-05-19T11:51:56.000+0700,phuchv2,10.86.216.243,45096,success,An account was successfully logged on,,,,,
2025-05-19T13:55:18.000+0700,ChienNM,10.86.216.243,45286,success,An account was successfully logged on,,,,,
2025-05-19T15:21:13.000+0700,KinhN,10.86.216.243,45286,success,An account was successfully logged on,,,,,
2025-05-20T08:27:35.000+0700,LongVT27,10.86.216.243,11037,success,An account was successfully logged on,,,,,
2025-05-20T08:48:29.000+0700,HaLTT4,10.86.216.243,11037,success,An account was successfully logged on,,,,,
2025-05-20T08:57:51.000+0700,Tiendt,10.86.216.243,11037,success,An account was successfully logged on,,,,,
2025-05-20T09:11:17.000+0700,DiemLN,10.86.216.243,11037,success,An account was successfully logged on,,,,,
2025-05-20T09:20:53.000+0700,ThienDM,10.86.216.243,11037,success,An account was successfully logged on,,,,,
2025-05-20T09:26:43.000+0700,GiangVT12,10.86.216.243,11037,success,An account was successfully logged on,,,,,
2025-05-20T10:15:26.000+0700,ThuongDT7,10.86.216.243,11133,success,An account was successfully logged on,,,,,
2025-05-20T11:10:57.000+0700,LongNT44,10.86.216.243,11133,success,An account was successfully logged on,,,,,
2025-05-20T13:21:29.000+0700,duyhq,10.86.216.243,11133,success,An account was successfully logged on,,,,,
2025-05-20T13:22:28.000+0700,hungtt,10.86.216.243,11133,success,An account was successfully logged on,,,,,
2025-05-20T14:38:38.000+0700,HieuPT35,10.86.216.243,11133,success,An account was successfully logged on,,,,,
2025-05-20T14:40:06.000+0700,KhoaND4,10.86.216.243,11133,success,An account was successfully logged on,,,,,
2025-05-20T15:58:56.000+0700,phuchv2,10.86.216.243,11133,success,An account was successfully logged on,,,,,
2025-05-21T09:47:09.000+0700,DiemLN,10.86.216.243,12195,success,An account was successfully logged on,,,,,
2025-05-21T10:26:32.000+0700,LongNT44,10.86.216.243,12307,success,An account was successfully logged on,,,,,
2025-05-21T10:44:19.000+0700,lanphm,10.86.216.243,12307,success,An account was successfully logged on,,,,,
2025-05-21T12:28:54.000+0700,TraiTN2,10.86.216.243,12307,success,An account was successfully logged on,,,,,
2025-05-21T14:53:58.000+0700,KhoaND4,10.86.216.243,12525,success,An account was successfully logged on,,,,,
2025-05-21T15:07:36.000+0700,ThaoHTT19,10.86.216.243,12525,success,An account was successfully logged on,,,,,
2025-05-21T16:31:48.000+0700,DuyTD20,10.86.216.243,12607,success,An account was successfully logged on,,,,,
2025-05-21T17:06:34.000+0700,HieuPT35,10.86.216.243,12607,success,An account was successfully logged on,,,,,
2025-05-22T08:32:32.000+0700,LongVT27,10.86.216.243,12607,success,An account was successfully logged on,,,,,
2025-05-22T08:41:03.000+0700,ThienDM,10.86.216.243,12607,success,An account was successfully logged on,,,,,
2025-05-22T08:48:25.000+0700,duyvtn,10.86.216.243,12607,success,An account was successfully logged on,,,,,
2025-05-22T08:49:16.000+0700,ChienNM,10.86.216.243,12607,success,An account was successfully logged on,,,,,
2025-05-22T09:26:26.000+0700,DiemLN,10.86.216.243,12607,success,An account was successfully logged on,,,,,
2025-05-22T09:28:31.000+0700,loclpp,10.86.216.243,12607,success,An account was successfully logged on,,,,,
2025-05-22T13:27:14.000+0700,LongNT44,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-22T13:36:21.000+0700,ChauDTH,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-22T18:11:43.000+0700,thuntm48,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-23T08:21:17.000+0700,ThienDM,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-23T08:22:28.000+0700,PhuongNH4,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-23T08:36:29.000+0700,DiemLN,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-23T08:53:31.000+0700,KhoiHA,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-23T08:54:42.000+0700,vinhdq38,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-23T09:17:08.000+0700,mauln,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-23T09:38:49.000+0700,duyhq,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-23T10:16:18.000+0700,KhoaND4,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-23T11:25:14.000+0700,oanhvtn,10.86.216.243,13614,success,An account was successfully logged on,,,,,
2025-05-23T14:50:33.000+0700,ChienNM,10.86.216.243,14838,success,An account was successfully logged on,,,,,
2025-05-23T16:38:48.000+0700,thaonb10,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-23T16:43:55.000+0700,KinhN,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-23T20:01:09.000+0700,DuyTD20,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-26T08:31:19.000+0700,vinhdq38,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-26T08:31:36.000+0700,PhuongNH4,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-26T08:34:42.000+0700,ChienNM,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-26T08:35:45.000+0700,DiemLN,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-26T08:52:50.000+0700,KhoiHA,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-26T08:59:20.000+0700,LongVT27,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-26T09:01:18.000+0700,ThienDM,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-26T09:01:48.000+0700,lanphm,10.86.216.243,14923,success,An account was successfully logged on,,,,,
2025-05-26T09:06:11.000+0700,loclpp,10.86.216.243,18031,success,An account was successfully logged on,,,,,
2025-05-26T09:07:35.000+0700,loclpp,10.86.216.243,18031,success,An account was successfully logged on,,,,,
2025-05-26T09:14:26.000+0700,KhoaND4,10.86.216.243,18031,success,An account was successfully logged on,,,,,
2025-05-26T09:54:29.000+0700,mauln,10.86.216.243,18031,success,An account was successfully logged on,,,,,
2025-05-26T09:55:40.000+0700,duyhq,10.86.216.243,18031,success,An account was successfully logged on,,,,,
2025-05-26T11:32:11.000+0700,thihnn,10.86.216.243,18149,success,An account was successfully logged on,,,,,
2025-05-26T12:32:21.000+0700,QuiTv3,10.86.216.243,18149,success,An account was successfully logged on,,,,,
2025-05-26T13:11:46.000+0700,phongnt93,10.86.216.243,18149,success,An account was successfully logged on,,,,,
2025-05-26T13:18:53.000+0700,KinhN,10.86.216.243,18149,success,An account was successfully logged on,,,,,
2025-05-26T13:32:38.000+0700,OanhLTH6,10.86.216.243,18149,success,An account was successfully logged on,,,,,
2025-05-26T13:34:13.000+0700,ThaoNT64,10.86.216.243,18149,success,An account was successfully logged on,,,,,
2025-05-26T13:51:41.000+0700,trucnh,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-26T13:57:42.000+0700,LongNT44,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-26T14:14:56.000+0700,GiangVT12,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-26T17:32:29.000+0700,SonPT21,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-27T08:02:49.000+0700,ChienNM,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-27T08:22:42.000+0700,PhuongNH4,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-27T08:23:38.000+0700,GiangVT12,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-27T08:51:35.000+0700,DiemLN,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-27T09:02:28.000+0700,loclpp,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-27T09:04:26.000+0700,DuyTD20,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-27T09:09:03.000+0700,ThienDM,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-27T09:47:56.000+0700,KhoaND4,10.86.216.243,18267,success,An account was successfully logged on,,,,,
2025-05-27T09:55:23.000+0700,loclpp,10.86.216.243,19235,success,An account was successfully logged on,,,,,
2025-05-27T11:06:52.000+0700,LongNT44,10.86.216.243,19235,success,An account was successfully logged on,,,,,
2025-05-27T13:48:05.000+0700,ThuongDT7,10.86.216.243,19235,success,An account was successfully logged on,,,,,
2025-05-27T14:27:42.000+0700,tuannq,10.86.216.243,19235,success,An account was successfully logged on,,,,,
2025-05-27T14:47:51.000+0700,thiennd43,10.86.216.243,19235,success,An account was successfully logged on,,,,,
2025-05-27T14:49:05.000+0700,OanhLTH6,10.86.216.243,19235,success,An account was successfully logged on,,,,,
2025-05-27T14:52:11.000+0700,anhvth9,10.86.216.243,19235,success,An account was successfully logged on,,,,,
2025-05-27T15:05:55.000+0700,TraiTN2,10.86.216.243,19235,success,An account was successfully logged on,,,,,
2025-05-27T15:46:11.000+0700,nhint35,10.86.216.243,19235,success,An account was successfully logged on,,,,,
2025-05-27T18:28:53.000+0700,DuyTD20,10.86.216.243,19653,success,An account was successfully logged on,,,,,
2025-05-28T08:14:29.000+0700,LongVT27,10.86.216.243,19653,success,An account was successfully logged on,,,,,
2025-05-28T08:22:10.000+0700,PhuongNH4,10.86.216.243,19653,success,An account was successfully logged on,,,,,
2025-05-28T08:25:50.000+0700,GiangVT12,10.86.216.243,19653,success,An account was successfully logged on,,,,,
2025-05-28T08:32:13.000+0700,ChienNM,10.86.216.243,19653,success,An account was successfully logged on,,,,,
2025-05-28T09:09:35.000+0700,ThienDM,10.86.216.243,19653,success,An account was successfully logged on,,,,,
2025-05-28T09:33:54.000+0700,loclpp,10.86.216.243,19653,success,An account was successfully logged on,,,,,
2025-05-28T09:40:20.000+0700,DiemLN,10.86.216.243,19653,success,An account was successfully logged on,,,,,
2025-05-28T12:06:40.000+0700,HieuPT35,10.86.216.243,19653,success,An account was successfully logged on,,,,,
2025-05-28T13:04:29.000+0700,KhoaND4,10.86.216.243,19653,success,An account was successfully logged on,,,,,
2025-05-28T13:37:19.000+0700,vinhdq38,10.86.216.243,20581,success,An account was successfully logged on,,,,,
2025-05-28T13:44:54.000+0700,ChauBTB,10.86.216.243,20581,success,An account was successfully logged on,,,,,
2025-05-28T15:09:58.000+0700,HieuPT35,10.86.216.243,20659,success,An account was successfully logged on,,,,,
2025-05-28T15:35:24.000+0700,KinhN,10.86.216.243,20659,success,An account was successfully logged on,,,,,
2025-05-28T15:45:35.000+0700,nhint35,10.86.216.243,20659,success,An account was successfully logged on,,,,,
2025-05-29T08:40:08.000+0700,LongVT27,10.86.216.243,21501,success,An account was successfully logged on,,,,,
2025-05-29T08:50:51.000+0700,PhuongNH4,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T08:55:51.000+0700,DiemLN,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T09:17:52.000+0700,ThienDM,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T09:20:03.000+0700,ChienND8,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T09:21:09.000+0700,KinhN,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T09:23:40.000+0700,nhint35,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T09:57:45.000+0700,KhoaND4,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T10:05:56.000+0700,loclpp,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T10:35:09.000+0700,LongNT44,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T10:47:27.000+0700,PhuongLM3,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T11:06:09.000+0700,GiangVT12,10.86.216.243,21516,success,An account was successfully logged on,,,,,
2025-05-29T12:04:17.000+0700,PhucNH75,10.86.216.243,21675,success,An account was successfully logged on,,,,,
2025-05-29T12:11:26.000+0700,phuchv2,10.86.216.243,21675,success,An account was successfully logged on,,,,,
2025-05-29T13:45:16.000+0700,OanhLTH6,10.86.216.243,21675,success,An account was successfully logged on,,,,,
2025-05-29T17:29:47.000+0700,DuyTD20,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T08:21:10.000+0700,LongVT27,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T08:40:10.000+0700,PhuongNH4,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T08:50:55.000+0700,PhucNH75,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T08:52:22.000+0700,GiangVT12,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T09:07:00.000+0700,ThienDM,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T10:06:21.000+0700,CuongLP3,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T11:15:45.000+0700,hungtt,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T11:35:26.000+0700,LongNT44,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T11:49:49.000+0700,DuyTD20,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T13:24:14.000+0700,NganTT97,10.86.216.243,21941,success,An account was successfully logged on,,,,,
2025-05-30T13:42:59.000+0700,NganTT97,10.86.216.243,22913,success,An account was successfully logged on,,,,,
2025-05-30T13:46:34.000+0700,NganTT97,10.86.216.243,22913,success,An account was successfully logged on,,,,,
2025-05-30T14:55:28.000+0700,yenbtk,10.86.216.243,22976,success,An account was successfully logged on,,,,,
2025-05-30T15:04:12.000+0700,nhint35,10.86.216.243,22976,success,An account was successfully logged on,,,,,
2025-05-30T15:17:21.000+0700,lanphm,10.86.216.243,22976,success,An account was successfully logged on,,,,,
2025-05-30T15:22:09.000+0700,OanhLTH6,10.86.216.243,22976,success,An account was successfully logged on,,,,,
2025-05-30T18:40:44.000+0700,TranCDH2,10.86.216.243,23158,success,An account was successfully logged on,,,,,
2025-06-02T08:18:54.000+0700,ChienNM,10.86.216.243,26124,success,An account was successfully logged on,,,,,
2025-06-02T08:22:27.000+0700,DiemLN,10.86.216.243,26124,success,An account was successfully logged on,,,,,
2025-06-02T08:27:21.000+0700,ThienDM,10.86.216.243,26124,success,An account was successfully logged on,,,,,
2025-06-02T08:34:15.000+0700,HieuPT35,10.86.216.243,26124,success,An account was successfully logged on,,,,,
2025-06-02T08:34:54.000+0700,PhuongNH4,10.86.216.243,26124,success,An account was successfully logged on,,,,,
2025-06-02T09:00:58.000+0700,phuchv2,10.86.216.243,26124,success,An account was successfully logged on,,,,,
2025-06-02T09:24:29.000+0700,KinhN,10.86.216.243,26124,success,An account was successfully logged on,,,,,
2025-06-02T11:05:37.000+0700,PhuocTC5,10.86.216.243,26264,success,An account was successfully logged on,,,,,
2025-06-02T11:06:57.000+0700,KinhN,10.86.216.243,26264,success,An account was successfully logged on,,,,,
2025-06-02T11:23:04.000+0700,lanphm,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T11:30:04.000+0700,LongVT27,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T11:40:08.000+0700,oanhvtn,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T12:06:47.000+0700,phuchv2,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T13:06:30.000+0700,KhoaND4,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T13:28:44.000+0700,LongNT44,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T13:50:24.000+0700,DuyTD20,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T13:51:43.000+0700,HaLTT4,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T14:04:54.000+0700,TuanPA44,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T14:08:52.000+0700,aivtd2,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T14:30:09.000+0700,KinhN,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-02T15:50:33.000+0700,nhint35,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-03T08:23:18.000+0700,LongVT27,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-03T08:34:21.000+0700,ThienDM,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-03T08:39:02.000+0700,DiemLN,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-03T09:06:11.000+0700,Tiendt,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-03T09:35:55.000+0700,DuyTHQ,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-03T09:39:52.000+0700,loclpp,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-03T10:23:45.000+0700,CuongLP3,10.86.216.243,26282,success,An account was successfully logged on,,,,,
2025-06-03T11:35:59.000+0700,LongNT44,10.86.216.243,27454,success,An account was successfully logged on,,,,,
2025-06-03T11:43:04.000+0700,oanhvtn,10.86.216.243,27454,success,An account was successfully logged on,,,,,
2025-06-03T13:34:33.000+0700,duyhq,10.86.216.243,27454,success,An account was successfully logged on,,,,,
2025-06-03T14:21:37.000+0700,ChienNM,10.86.216.243,27454,success,An account was successfully logged on,,,,,
2025-06-03T17:28:16.000+0700,TraiTN2,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T07:59:35.000+0700,GiangVT12,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T08:19:31.000+0700,ThienDM,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T08:25:22.000+0700,ChienNM,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T08:46:50.000+0700,KhoiHA,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T08:49:53.000+0700,PhuocTC5,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T09:04:39.000+0700,DiemLN,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T10:05:43.000+0700,HangTTT,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T10:12:44.000+0700,loclpp,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T10:21:00.000+0700,KhoaND4,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T10:46:52.000+0700,LongNT44,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T11:26:12.000+0700,HieuPT35,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T11:41:41.000+0700,oanhvtn,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T12:21:26.000+0700,phuchv2,10.86.216.243,27740,success,An account was successfully logged on,,,,,
2025-06-04T13:47:54.000+0700,duyhq,10.86.216.243,28719,success,An account was successfully logged on,,,,,
2025-06-04T14:30:57.000+0700,lanphm,10.86.216.243,28719,success,An account was successfully logged on,,,,,
2025-06-04T14:34:06.000+0700,nhint35,10.86.216.243,28719,success,An account was successfully logged on,,,,,
2025-06-05T08:22:04.000+0700,ThienDM,10.86.216.243,29613,success,An account was successfully logged on,,,,,
2025-06-05T08:41:31.000+0700,ChienNM,10.86.216.243,29613,success,An account was successfully logged on,,,,,
2025-06-05T08:42:12.000+0700,PhuongNH4,10.86.216.243,29613,success,An account was successfully logged on,,,,,
2025-06-05T09:41:34.000+0700,loclpp,10.86.216.243,29613,success,An account was successfully logged on,,,,,
2025-06-05T10:02:46.000+0700,KinhN,10.86.216.243,29613,success,An account was successfully logged on,,,,,
2025-06-05T11:15:51.000+0700,LongNT44,10.86.216.243,29613,success,An account was successfully logged on,,,,,
2025-06-05T11:16:10.000+0700,ChauDTH,10.86.216.243,29613,success,An account was successfully logged on,,,,,
2025-06-05T11:48:31.000+0700,oanhvtn,10.86.216.243,29789,success,An account was successfully logged on,,,,,
2025-06-05T13:21:18.000+0700,duyhq,10.86.216.243,29867,success,An account was successfully logged on,,,,,
2025-06-05T17:43:07.000+0700,KinhN,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T08:58:03.000+0700,ThienDM,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T08:58:21.000+0700,anhvth9,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T09:22:04.000+0700,DiemLN,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T09:22:53.000+0700,loclpp,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T10:47:01.000+0700,KinhN,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T11:08:26.000+0700,trinhhp3,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T11:10:23.000+0700,trinhhp3,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T11:24:30.000+0700,LongNT44,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T14:06:13.000+0700,HieuPT35,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T15:19:22.000+0700,KhoaND4,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-06T16:23:45.000+0700,ChienNM,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-09T08:08:39.000+0700,PhuongNH4,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-09T08:33:32.000+0700,ChienNM,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-09T08:40:40.000+0700,GiangVT12,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-09T08:44:09.000+0700,ThienDM,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-09T08:54:32.000+0700,DiemLN,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-09T08:54:35.000+0700,LongVT27,10.86.216.243,30081,success,An account was successfully logged on,,,,,
2025-06-09T09:18:03.000+0700,loclpp,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T09:20:03.000+0700,HangTTT,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T10:11:03.000+0700,TanNN2,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T10:16:58.000+0700,Tiendt,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T10:21:36.000+0700,GiangVT12,10.86.216.243,34290,success,An account was successfully logged on,,,,,
